id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_4402,Overige bedrijfskosten:Huisvestingkosten:4402 · Brand/inboeldeverzekering,4402,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4403,Overige bedrijfskosten:Huisvestingkosten:4403 · Schoonmaakkosten,4403,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4404,Overige bedrijfskosten:Huisvestingkosten:4404 · Onderhoudskosten,4404,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4405,Overige bedrijfskosten:Huisvestingkosten:4405 · Overige huisvestingskosten,4405,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4469,Overige bedrijfskosten:Verkoopkosten,4469,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4470,Overige bedrijfskosten:Verkoopkosten:4470 · Reis- en verblijfkosten,4470,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4471,Overige bedrijfskosten:Verkoopkosten:4471 · Marketing/promotie,4471,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4472,Overige bedrijfskosten:Verkoopkosten:4472 · Representatie,4472,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4409,Overige bedrijfskosten:Autokosten,4409,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4410,Overige bedrijfskosten:Autokosten:4410 · Huur/lease auto's,4410,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4411,Overige bedrijfskosten:Autokosten:4411 · Brandstof,4411,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4412,Overige bedrijfskosten:Autokosten:4412 · Verzekering,4412,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4413,Overige bedrijfskosten:Autokosten:4413 · Wegenbelasting,4413,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4414,Overige bedrijfskosten:Autokosten:4414 · Onderhoud,4414,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4419,Overige bedrijfskosten:Algemene kosten,4419,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4420,Overige bedrijfskosten:Algemene kosten:4420 · Kantoorbenodigdheden,4420,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4422,Overige bedrijfskosten:Algemene kosten:4422 · Automatisering,4422,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4480,Overige bedrijfskosten:Algemene kosten:4480 · Bank and Cashkosten,4480,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4481,Overige bedrijfskosten:Algemene kosten:4481 · Administratie/accountantskosten,4481,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4482,Overige bedrijfskosten:Algemene kosten:4482 · Juridisch/fiscaal advies,4482,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4483,Overige bedrijfskosten:Algemene kosten:4483 · Donaties,4483,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4484,Overige bedrijfskosten:Algemene kosten:4484 · Contributies/literatuur,4484,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4488,Overige bedrijfskosten:Algemene kosten:4488 · Afschrijving debiteuren,4488,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4489,Overige bedrijfskosten:Algemene kosten:4489 · Overige algemene kosten,4489,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4009,Afschrijvingen,4009,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4010,Afschrijvingen:4010 · Afschrijving gebouwen,4010,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4020,Afschrijvingen:4020 · Afschrijving machines,4020,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4021,Afschrijvingen:4021 · Afschrijving inventaris,4021,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_4030,Afschrijvingen:4030 · Afschrijving transportmiddelen,4030,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9049,Aandeel in resultaat deelneming,9049,account.data_account_type_other_income,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9050,Aandeel in resultaat deelneming:9050 · Resultaat deelneming x,9050,account.data_account_type_other_income,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9010,9010 · Rentebaten,9010,account.data_account_type_other_income,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9030,9030 · Verkoop aktiva,9030,account.data_account_type_other_income,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9000,9000 · Winstbelasting,9000,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9020,9020 · Rentelasten,9020,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9021,9021 · Koersverschillen,9021,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9025,9025 · Rente rekening courant,9025,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9900,9900 · Buitengewone baten en lasten,9900,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9910,9910 · Bijzondere waardeverminderingen,9910,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_9920,9920 · Belastingen voorgaande jaren,9920,account.data_account_type_expenses,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
